schema,nome_tabela,qtd_colunas,nome_colunas,dominio,texto
b_seplag_seap,funcionarios,199,"{zonatitel,validcnh,us,uftitel,ufrg,ufnasc,ufender,ufempant,ufdocmili,ufcnh,ufcartpro,uf_identprof,uf_cart_fim,uf_cart,tratamento,tiporg,tipopag,tipologender,tipoidprof,tipodoc_cert_fim,tipodoc_cert,tipodefic,telefone,sexo,serdocmili,sercartpro,sercartaux,sectitel,rsrc,ramal,raca,pontpubl,pontarqs,pispasep,pai,orgaorg,orgaomili,numtitel,numtel_celular,numrg,numero,numender,numdocmili,numcartpro,num_cert_fim,num_cert,nomelogender,nome_busca,nome,nacionalidade,municipio_cart_fim_cod,municipio_cart_fim,municipio_cart_cod,municipio_cart,matricula_cert_fim,matricula_cert,mae,livro_cert_fim,livro_a_cert,ldts,informarbb,identprof,id_reg,id_pessoa,gera_pasep,g_sanguineo,foto,folha_cert_fim,folha_cert,flex_campo_99,flex_campo_98,flex_campo_97,flex_campo_96,flex_campo_95,flex_campo_94,flex_campo_93,flex_campo_92,flex_campo_91,flex_campo_90,flex_campo_89,flex_campo_88,flex_campo_87,flex_campo_86,flex_campo_85,flex_campo_84,flex_campo_83,flex_campo_82,flex_campo_81,flex_campo_80,flex_campo_79,flex_campo_78,flex_campo_77,flex_campo_76,flex_campo_75,flex_campo_74,flex_campo_73,flex_campo_72,flex_campo_71,flex_campo_70,flex_campo_69,flex_campo_68,flex_campo_67,flex_campo_66,flex_campo_65,flex_campo_64,flex_campo_63,flex_campo_62,flex_campo_61,flex_campo_60,flex_campo_59,flex_campo_58,flex_campo_57,flex_campo_56,flex_campo_55,flex_campo_54,flex_campo_53,flex_campo_52,flex_campo_51,flex_campo_50,flex_campo_49,flex_campo_48,flex_campo_47,flex_campo_46,flex_campo_45,flex_campo_44,flex_campo_43,flex_campo_42,flex_campo_41,flex_campo_40,flex_campo_39,flex_campo_38,flex_campo_37,flex_campo_36,flex_campo_35,flex_campo_34,flex_campo_33,flex_campo_32,flex_campo_31,flex_campo_30,flex_campo_29,flex_campo_28,flex_campo_27,flex_campo_26,flex_campo_25,flex_campo_24,flex_campo_23,flex_campo_22,flex_campo_21,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_100,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,flag_web,expedrg,estcivil,escolaridade,e_mail,dtnasc,dt_recadast,dt_cert_fim,deficiente,datapis,cpf,conta,complender,cnh,cidnasc_cod,cidnasc,cidadeender_cod,cidadeender,chegbrasil,cepender,catmili_aux,catmili,catcnh,cartorio_cert_fim,cartorio_cert,bancopis,banco,bairroender,anoprimemp,agencia}",pessoas,b seplag seap funcionarios 199 zonatitel validcnh us uftitel ufrg ufnasc ufender ufempant ufdocmili ufcnh ufcartpro uf identprof uf cart fim uf cart tratamento tiporg tipopag tipologender tipoidprof tipodoc cert fim tipodoc cert tipodefic telefone sexo serdocmili sercartpro sercartaux sectitel rsrc ramal raca pontpubl pontarqs pispasep pai orgaorg orgaomili numtitel numtel celular numrg numero numender numdocmili numcartpro num cert fim num cert nomelogender nome busca nome nacionalidade municipio cart fim cod municipio cart fim municipio cart cod municipio cart matricula cert fim matricula cert mae livro cert fim livro a cert ldts informarbb identprof id reg id pessoa gera pasep g sanguineo foto folha cert fim folha cert flex campo 99 flex campo 98 flex campo 97 flex campo 96 flex campo 95 flex campo 94 flex campo 93 flex campo 92 flex campo 91 flex campo 90 flex campo 89 flex campo 88 flex campo 87 flex campo 86 flex campo 85 flex campo 84 flex campo 83 flex campo 82 flex campo 81 flex campo 80 flex campo 79 flex campo 78 flex campo 77 flex campo 76 flex campo 75 flex campo 74 flex campo 73 flex campo 72 flex campo 71 flex campo 70 flex campo 69 flex campo 68 flex campo 67 flex campo 66 flex campo 65 flex campo 64 flex campo 63 flex campo 62 flex campo 61 flex campo 60 flex campo 59 flex campo 58 flex campo 57 flex campo 56 flex campo 55 flex campo 54 flex campo 53 flex campo 52 flex campo 51 flex campo 50 flex campo 49 flex campo 48 flex campo 47 flex campo 46 flex campo 45 flex campo 44 flex campo 43 flex campo 42 flex campo 41 flex campo 40 flex campo 39 flex campo 38 flex campo 37 flex campo 36 flex campo 35 flex campo 34 flex campo 33 flex campo 32 flex campo 31 flex campo 30 flex campo 29 flex campo 28 flex campo 27 flex campo 26 flex campo 25 flex campo 24 flex campo 23 flex campo 22 flex campo 21 flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 100 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 flag web expedrg estcivil escolaridade e mail dtnasc dt recadast dt cert fim deficiente datapis cpf conta complender cnh cidnasc cod cidnasc cidadeender cod cidadeender chegbrasil cepender catmili aux catmili catcnh cartorio cert fim cartorio cert bancopis banco bairroender anoprimemp agencia
b_seplag_seap,hsetor_,106,"{uf,tiposetor,tipologia,tipolog,tipoacesso,subemp_codigo,setor,rsrc,pontpubl,paisetor4,paisetor3,paisetor2,paisetor1,paisetor,obs,numerolog,nomesetorlongo,nomesetor,nomelog,mbairro_municipio_codigo,mbairro_codigo,ldts,hlocal,fone,flex_campo_70,flex_campo_69,flex_campo_68,flex_campo_67,flex_campo_66,flex_campo_65,flex_campo_64,flex_campo_63,flex_campo_62,flex_campo_61,flex_campo_60,flex_campo_59,flex_campo_58,flex_campo_57,flex_campo_56,flex_campo_55,flex_campo_54,flex_campo_53,flex_campo_52,flex_campo_51,flex_campo_50,flex_campo_49,flex_campo_48,flex_campo_47,flex_campo_46,flex_campo_45,flex_campo_44,flex_campo_43,flex_campo_42,flex_campo_41,flex_campo_40,flex_campo_39,flex_campo_38,flex_campo_37,flex_campo_36,flex_campo_35,flex_campo_34,flex_campo_33,flex_campo_32,flex_campo_31,flex_campo_30,flex_campo_29,flex_campo_28,flex_campo_27,flex_campo_26,flex_campo_25,flex_campo_24,flex_campo_23,flex_campo_22,flex_campo_21,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,fax,extinto,emp_codigo,dataini,datafim,complemento,cidade_cod,cidade,cgc,cep,centro_custo,bairro}",entidade,b seplag seap hsetor 106 uf tiposetor tipologia tipolog tipoacesso subemp codigo setor rsrc pontpubl paisetor4 paisetor3 paisetor2 paisetor1 paisetor obs numerolog nomesetorlongo nomesetor nomelog mbairro municipio codigo mbairro codigo ldts hlocal fone flex campo 70 flex campo 69 flex campo 68 flex campo 67 flex campo 66 flex campo 65 flex campo 64 flex campo 63 flex campo 62 flex campo 61 flex campo 60 flex campo 59 flex campo 58 flex campo 57 flex campo 56 flex campo 55 flex campo 54 flex campo 53 flex campo 52 flex campo 51 flex campo 50 flex campo 49 flex campo 48 flex campo 47 flex campo 46 flex campo 45 flex campo 44 flex campo 43 flex campo 42 flex campo 41 flex campo 40 flex campo 39 flex campo 38 flex campo 37 flex campo 36 flex campo 35 flex campo 34 flex campo 33 flex campo 32 flex campo 31 flex campo 30 flex campo 29 flex campo 28 flex campo 27 flex campo 26 flex campo 25 flex campo 24 flex campo 23 flex campo 22 flex campo 21 flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 fax extinto emp codigo dataini datafim complemento cidade cod cidade cgc cep centro custo bairro
b_seplag_seap,lic_afast,83,"{tipofreq,rsrc,resultpront,reqlicafast,pontpubl,pontproc,pontlei,pontarqs,numvinc,numfunc,motivo,ldts,id_reg,flex_campo_65,flex_campo_64,flex_campo_63,flex_campo_62,flex_campo_61,flex_campo_60,flex_campo_59,flex_campo_58,flex_campo_57,flex_campo_56,flex_campo_55,flex_campo_54,flex_campo_53,flex_campo_52,flex_campo_51,flex_campo_50,flex_campo_49,flex_campo_48,flex_campo_47,flex_campo_46,flex_campo_45,flex_campo_44,flex_campo_43,flex_campo_42,flex_campo_41,flex_campo_40,flex_campo_39,flex_campo_38,flex_campo_37,flex_campo_36,flex_campo_35,flex_campo_34,flex_campo_33,flex_campo_32,flex_campo_31,flex_campo_30,flex_campo_29,flex_campo_28,flex_campo_27,flex_campo_26,flex_campo_25,flex_campo_24,flex_campo_23,flex_campo_22,flex_campo_21,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,emp_codigo,dtprevfim,dtini,dtfim,codfreq}",pessoas,b seplag seap lic afast 83 tipofreq rsrc resultpront reqlicafast pontpubl pontproc pontlei pontarqs numvinc numfunc motivo ldts id reg flex campo 65 flex campo 64 flex campo 63 flex campo 62 flex campo 61 flex campo 60 flex campo 59 flex campo 58 flex campo 57 flex campo 56 flex campo 55 flex campo 54 flex campo 53 flex campo 52 flex campo 51 flex campo 50 flex campo 49 flex campo 48 flex campo 47 flex campo 46 flex campo 45 flex campo 44 flex campo 43 flex campo 42 flex campo 41 flex campo 40 flex campo 39 flex campo 38 flex campo 37 flex campo 36 flex campo 35 flex campo 34 flex campo 33 flex campo 32 flex campo 31 flex campo 30 flex campo 29 flex campo 28 flex campo 27 flex campo 26 flex campo 25 flex campo 24 flex campo 23 flex campo 22 flex campo 21 flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 emp codigo dtprevfim dtini dtfim codfreq
b_seplag_seap,lic_esp,35,"{rsrc,pontpubl,pontlei,pontarqs,obs,numvinc,numfunc,ldts,id_reg,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,emp_codigo,dtprevfim,dtini,dtfim,chaveperaqlesp,abono}",pessoas,b seplag seap lic esp 35 rsrc pontpubl pontlei pontarqs obs numvinc numfunc ldts id reg flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 emp codigo dtprevfim dtini dtfim chaveperaqlesp abono
b_seplag_seap,peraqfer,57,"{totdias,sem_pgto_multa,rsrc,pontpubl,pontlei,pontarqs,permite_fer_este_per,obs,numvinc,numfunc,numdiasabonofer,minperfer,mindiaspvendfer,mindiasperprincfer,mindiasperfer,min_dias_peraqfer,maxperfer,maxdiasvendfer,maxdiasperfer,max_dias_peraqfer,ldts,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,faltas,exercicio,emprestfer,emp_codigo,dtprescricao,dtini,dtfim,dt_prescricao,dt_pgto_c_multa,dendiasabonofer,contdobroferias,chave,adiantsalfer,adiant13fer,abonoconstfer,abono_dir_gozo}",pessoas,b seplag seap peraqfer 57 totdias sem pgto multa rsrc pontpubl pontlei pontarqs permite fer este per obs numvinc numfunc numdiasabonofer minperfer mindiaspvendfer mindiasperprincfer mindiasperfer min dias peraqfer maxperfer maxdiasvendfer maxdiasperfer max dias peraqfer ldts flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 faltas exercicio emprestfer emp codigo dtprescricao dtini dtfim dt prescricao dt pgto c multa dendiasabonofer contdobroferias chave adiantsalfer adiant13fer abonoconstfer abono dir gozo
b_seplag_seap,peraqlicesp,38,"{vendlicesp,rsrc,pontpubl,pontlei,pontarqs,perm_gozo_licesp_ant_fim_pe,obs,numvinc,numfunc,numdiasabonolicesp,mindiaspvendlicesp,mindiaspcontdoblicesp,meseslicespper,maxdiasvendlicesp,maxdiascontdoblicesp,ldts,id_reg,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,emp_codigo,dtini,dtfim,dt_prescricao,dt_cnt_dobro,dias_direito,dendiasabonolicesp,contdobrolicesp,chave,anoslicesp,abonodirgozolicesp}",pessoas,b seplag seap peraqlicesp 38 vendlicesp rsrc pontpubl pontlei pontarqs perm gozo licesp ant fim pe obs numvinc numfunc numdiasabonolicesp mindiaspvendlicesp mindiaspcontdoblicesp meseslicespper maxdiasvendlicesp maxdiascontdoblicesp ldts id reg flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 emp codigo dtini dtfim dt prescricao dt cnt dobro dias direito dendiasabonolicesp contdobrolicesp chave anoslicesp abonodirgozolicesp
b_seplag_seap,rh_calendario,6,"{tipocalend,rsrc,ldts,evento,dia,descricao}",pessoas,b seplag seap rh calendario 6 tipocalend rsrc ldts evento dia descricao
b_seplag_seap,rubricas,53,"{valida_compl_bd,usa_complemento,tiporubr,sql_lovcompl,rubrica,rub,rsrc,pontpubl,pontlei,nome_abrev,nome,modalidade_calculo,mnemonico,ldts,formula_padrao_12per,formula_padrao_12,formula_padrao_02per,formula_padrao_02,formato_complemento,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,fat_vant_repasse,fat_vant,fat_rais,fat_prevfer,fat_prev,fat_irfer,fat_ir,e_salfam,e_repasse,e_prev,e_pa,e_ir,e_cons,comissao}",pessoas,b seplag seap rubricas 53 valida compl bd usa complemento tiporubr sql lovcompl rubrica rub rsrc pontpubl pontlei nome abrev nome modalidade calculo mnemonico ldts formula padrao 12per formula padrao 12 formula padrao 02per formula padrao 02 formato complemento flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 fat vant repasse fat vant fat rais fat prevfer fat prev fat irfer fat ir e salfam e repasse e prev e pa e ir e cons comissao
b_seplag_seap,subempresas,59,"{web,uf_sigla,tipologradouro,subempcod_central,subemp_codigo_pai,rsrc,responsavel,razao,ramal,pontproc,numender,nomelogradouro,nome,nat_jur,municipio_codigo,municipio,mbairro_codigo,log_codigo,ldts,id_reg,id_pessoa_pj,fone,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,fax,fantasia,emp_codigo,email,ddd,cpf_resp,conta,complemento,codigo,cnpj_declarante,cnae,cgc,cep,caixa_postal,banco,ativ_econ,agencia}",entidade,b seplag seap subempresas 59 web uf sigla tipologradouro subempcod central subemp codigo pai rsrc responsavel razao ramal pontproc numender nomelogradouro nome nat jur municipio codigo municipio mbairro codigo log codigo ldts id reg id pessoa pj fone flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 fax fantasia emp codigo email ddd cpf resp conta complemento codigo cnpj declarante cnae cgc cep caixa postal banco ativ econ agencia
b_seplag_seap,vinculos,154,"{valor_dep_fgts,tipovinc,tipopag,tipoorg_req,tipoapos,tipo_ressarc_req,tipo_req,tipo_onus_req,rsrc,regimejur,projeto_atividade,pontpubl,pontproc,pontlei,pontarqs,orgao_req,orgao_ext_req,numvincpos,numvincant,numfunc_permut_2,numfunc_permut_1,numfunc,numero_permut_2,numero_permut_1,numero,motivovac,motivo,mes_exercicio,matricula3,matricula2,matricula1,matricula,matric,ldts,id_reg,id_ingresso,funcao_req,formavac,fone_req,flex_campo_80,flex_campo_79,flex_campo_78,flex_campo_77,flex_campo_76,flex_campo_75,flex_campo_74,flex_campo_73,flex_campo_72,flex_campo_71,flex_campo_70,flex_campo_69,flex_campo_68,flex_campo_67,flex_campo_66,flex_campo_65,flex_campo_64,flex_campo_63,flex_campo_62,flex_campo_61,flex_campo_60,flex_campo_59,flex_campo_58,flex_campo_57,flex_campo_56,flex_campo_55,flex_campo_54,flex_campo_53,flex_campo_52,flex_campo_51,flex_campo_50,flex_campo_49,flex_campo_48,flex_campo_47,flex_campo_46,flex_campo_45,flex_campo_44,flex_campo_43,flex_campo_42,flex_campo_41,flex_campo_40,flex_campo_39,flex_campo_38,flex_campo_37,flex_campo_36,flex_campo_35,flex_campo_34,flex_campo_33,flex_campo_32,flex_campo_31,flex_campo_30,flex_campo_29,flex_campo_28,flex_campo_27,flex_campo_26,flex_campo_25,flex_campo_24,flex_campo_23,flex_campo_22,flex_campo_21,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,fator_proporc_aposent,emp_codigo,dtvac,dtretrfgts,dtprorrogcontr,dtposse,dtopfgts,dtnom,dtiniexerc,dtinicontr,dtiniclasse,dtini_cessao,dtfimexerc,dtfimcontr,dtfimclasse,dtfim_cessao,dtexerc,dtconc,dtaposent,dtadm_rais,dt_saldo_fgts,dt_pgto_ate,dt_homolog,dia_exercicio,desconta_ir,correio,contafgts,conta,classifconc,categoria,bancofgts,banco,ano_exercicio,agenciafgts,agencia}",pessoas,b seplag seap vinculos 154 valor dep fgts tipovinc tipopag tipoorg req tipoapos tipo ressarc req tipo req tipo onus req rsrc regimejur projeto atividade pontpubl pontproc pontlei pontarqs orgao req orgao ext req numvincpos numvincant numfunc permut 2 numfunc permut 1 numfunc numero permut 2 numero permut 1 numero motivovac motivo mes exercicio matricula3 matricula2 matricula1 matricula matric ldts id reg id ingresso funcao req formavac fone req flex campo 80 flex campo 79 flex campo 78 flex campo 77 flex campo 76 flex campo 75 flex campo 74 flex campo 73 flex campo 72 flex campo 71 flex campo 70 flex campo 69 flex campo 68 flex campo 67 flex campo 66 flex campo 65 flex campo 64 flex campo 63 flex campo 62 flex campo 61 flex campo 60 flex campo 59 flex campo 58 flex campo 57 flex campo 56 flex campo 55 flex campo 54 flex campo 53 flex campo 52 flex campo 51 flex campo 50 flex campo 49 flex campo 48 flex campo 47 flex campo 46 flex campo 45 flex campo 44 flex campo 43 flex campo 42 flex campo 41 flex campo 40 flex campo 39 flex campo 38 flex campo 37 flex campo 36 flex campo 35 flex campo 34 flex campo 33 flex campo 32 flex campo 31 flex campo 30 flex campo 29 flex campo 28 flex campo 27 flex campo 26 flex campo 25 flex campo 24 flex campo 23 flex campo 22 flex campo 21 flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 fator proporc aposent emp codigo dtvac dtretrfgts dtprorrogcontr dtposse dtopfgts dtnom dtiniexerc dtinicontr dtiniclasse dtini cessao dtfimexerc dtfimcontr dtfimclasse dtfim cessao dtexerc dtconc dtaposent dtadm rais dt saldo fgts dt pgto ate dt homolog dia exercicio desconta ir correio contafgts conta classifconc categoria bancofgts banco ano exercicio agenciafgts agencia
b_seplag_seap,vinculos_bkp,151,"{valor_dep_fgts,tipovinc,tipopag,tipoorg_req,tipoapos,tipo_ressarc_req,tipo_req,tipo_onus_req,rsrc,regimejur,projeto_atividade,pontpubl,pontproc,pontlei,pontarqs,orgao_req,orgao_ext_req,numvincpos,numvincant,numfunc_permut_2,numfunc_permut_1,numfunc,numero_permut_2,numero_permut_1,numero,motivovac,motivo,matricula3,matricula2,matricula1,matricula,matric,ldts,id_reg,id_ingresso,funcao_req,formavac,fone_req,flex_campo_80,flex_campo_79,flex_campo_78,flex_campo_77,flex_campo_76,flex_campo_75,flex_campo_74,flex_campo_73,flex_campo_72,flex_campo_71,flex_campo_70,flex_campo_69,flex_campo_68,flex_campo_67,flex_campo_66,flex_campo_65,flex_campo_64,flex_campo_63,flex_campo_62,flex_campo_61,flex_campo_60,flex_campo_59,flex_campo_58,flex_campo_57,flex_campo_56,flex_campo_55,flex_campo_54,flex_campo_53,flex_campo_52,flex_campo_51,flex_campo_50,flex_campo_49,flex_campo_48,flex_campo_47,flex_campo_46,flex_campo_45,flex_campo_44,flex_campo_43,flex_campo_42,flex_campo_41,flex_campo_40,flex_campo_39,flex_campo_38,flex_campo_37,flex_campo_36,flex_campo_35,flex_campo_34,flex_campo_33,flex_campo_32,flex_campo_31,flex_campo_30,flex_campo_29,flex_campo_28,flex_campo_27,flex_campo_26,flex_campo_25,flex_campo_24,flex_campo_23,flex_campo_22,flex_campo_21,flex_campo_20,flex_campo_19,flex_campo_18,flex_campo_17,flex_campo_16,flex_campo_15,flex_campo_14,flex_campo_13,flex_campo_12,flex_campo_11,flex_campo_10,flex_campo_09,flex_campo_08,flex_campo_07,flex_campo_06,flex_campo_05,flex_campo_04,flex_campo_03,flex_campo_02,flex_campo_01,fator_proporc_aposent,emp_codigo,dtvac,dtretrfgts,dtprorrogcontr,dtposse,dtopfgts,dtnom,dtiniexerc,dtinicontr,dtiniclasse,dtini_cessao,dtfimexerc,dtfimcontr,dtfimclasse,dtfim_cessao,dtexerc,dtconc,dtaposent,dtadm_rais,dt_saldo_fgts,dt_pgto_ate,dt_homolog,desconta_ir,correio,contafgts,conta,classifconc,categoria,bancofgts,banco,agenciafgts,agencia}",pessoas,b seplag seap vinculos bkp 151 valor dep fgts tipovinc tipopag tipoorg req tipoapos tipo ressarc req tipo req tipo onus req rsrc regimejur projeto atividade pontpubl pontproc pontlei pontarqs orgao req orgao ext req numvincpos numvincant numfunc permut 2 numfunc permut 1 numfunc numero permut 2 numero permut 1 numero motivovac motivo matricula3 matricula2 matricula1 matricula matric ldts id reg id ingresso funcao req formavac fone req flex campo 80 flex campo 79 flex campo 78 flex campo 77 flex campo 76 flex campo 75 flex campo 74 flex campo 73 flex campo 72 flex campo 71 flex campo 70 flex campo 69 flex campo 68 flex campo 67 flex campo 66 flex campo 65 flex campo 64 flex campo 63 flex campo 62 flex campo 61 flex campo 60 flex campo 59 flex campo 58 flex campo 57 flex campo 56 flex campo 55 flex campo 54 flex campo 53 flex campo 52 flex campo 51 flex campo 50 flex campo 49 flex campo 48 flex campo 47 flex campo 46 flex campo 45 flex campo 44 flex campo 43 flex campo 42 flex campo 41 flex campo 40 flex campo 39 flex campo 38 flex campo 37 flex campo 36 flex campo 35 flex campo 34 flex campo 33 flex campo 32 flex campo 31 flex campo 30 flex campo 29 flex campo 28 flex campo 27 flex campo 26 flex campo 25 flex campo 24 flex campo 23 flex campo 22 flex campo 21 flex campo 20 flex campo 19 flex campo 18 flex campo 17 flex campo 16 flex campo 15 flex campo 14 flex campo 13 flex campo 12 flex campo 11 flex campo 10 flex campo 09 flex campo 08 flex campo 07 flex campo 06 flex campo 05 flex campo 04 flex campo 03 flex campo 02 flex campo 01 fator proporc aposent emp codigo dtvac dtretrfgts dtprorrogcontr dtposse dtopfgts dtnom dtiniexerc dtinicontr dtiniclasse dtini cessao dtfimexerc dtfimcontr dtfimclasse dtfim cessao dtexerc dtconc dtaposent dtadm rais dt saldo fgts dt pgto ate dt homolog desconta ir correio contafgts conta classifconc categoria bancofgts banco agenciafgts agencia
